Id,SalePrice
1863,311594.1109988507
1864,311604.8854806621
1865,327245.0655823177
1866,326271.5882662162
1867,231149.82825729356
1868,284263.73155947356
1869,203014.5318426083
1870,225658.3855846108
1871,259768.64456262183
1872,173078.5992269089
1873,232497.9353665235
1874,145703.3515492194
1875,196752.17510517698
1876,198243.23169929202
1877,206562.78232644298
1878,206863.36958018068
1879,129571.68940850161
1880,133090.73310637136
1881,243172.4560373269
1882,243895.59213374226
1883,190037.55740673665
1884,206538.43517254008
1885,233643.0362771499
1886,281547.16967072006
1887,208722.83985186144
1888,268610.6979783464
1889,168852.43122425023
1890,123021.01197181738
1891,135360.29425613917
1892,105853.54550049201
1893,131087.22069760977
1894,124989.46820716452
1895,138080.35836926338
1896,125204.2589940099
1897,116401.94811779431
1898,113248.63543152246
1899,146053.9274718989
1900,145135.0587959866
1901,168525.38519383522
1902,146899.6974014864
1903,218573.5311483628
1904,138176.4167179823
1905,186972.9421585136
1906,145150.93996810593
1907,191847.8852738417
1908,115501.58969823568
1909,136400.10651808977
1910,124392.89288116619
1911,209038.1974882866
1912,293825.1039419079
1913,140516.1171492481
1914,66017.39939123367
1915,308600.5186913985
1916,64250.816805309965
1917,239465.08380769426
1918,139878.49293086847
1919,162960.23145648954
1920,157401.49198917777
1921,377416.0879418921
1922,312015.6065600988
1923,216035.71936842916
1924,224971.29590984542
1925,207551.68330691312
1926,360646.117279982
1927,133878.1910916871
1928,155658.81611793587
1929,121636.88393904333
1930,132813.78953156195
1931,137630.62778697145
1932,137549.7142173205
1933,182975.9391119906
1934,179045.95928949243
1935,173824.96904302013
1936,187408.32943945433
1937,181686.75572776765
1938,172496.5575373926
1939,248589.6567224527
1940,191853.07464422652
1941,171491.74248018034
1942,183604.4624210502
1943,209428.7641261491
1944,353166.13595515443
1945,373200.41105860606
1946,138853.10801594183
1947,282472.89156442863
1948,162706.77154816492
1949,240796.10070810685
1950,182921.43323639105
1951,242425.5538292569
1952,214069.32524412728
1953,167957.6352355328
1954,187788.75952420724
1955,131865.3563340328
1956,298997.7356323232
1957,154866.7480716771
1958,301374.8281125877
1959,144778.33969608918
1960,113844.94177892664
1961,126206.77707249613
1962,95932.01576992669
1963,103832.47916241904
1964,108668.66735319997
1965,145862.88244356925
1966,141328.07184318927
1967,293417.4994835797
1968,412971.43228680233
1969,370591.6734734964
1970,407588.6226398995
1971,429921.0363483003
1972,355816.4212966419
1973,275651.29793741263
1974,333725.1441052989
1975,458079.1615055386
1976,277098.27625707973
1977,351440.2203548229
1978,344572.81207785645
1979,313946.1098186389
1980,195018.85331332445
1981,326907.0680278067
1982,228028.80677932134
1983,216618.50621711952
1984,167905.47005627624
1985,220088.30186456515
1986,211016.2546184473
1987,184679.42398330497
1988,177881.89125768677
1989,190715.71743377807
1990,213785.85916507593
1991,224305.7831629088
1992,213816.91722635465
1993,172437.20295001793
1994,228456.42803783415
1995,181147.64121008053
1996,256335.6589197823
1997,308321.8813732207
1998,307318.5342156738
1999,274033.8315650673
2000,310537.4415133734
2001,280844.01967847213
2002,243274.77733967343
2003,250498.31052955717
2004,277088.8716989985
2005,226238.09699858408
2006,223141.33994474297
2007,248918.34151128164
2008,211913.92744489727
2009,200102.4333178436
2010,190977.76367617166
2011,136323.39516725435
2012,177794.71294251905
2013,180276.5058637092
2014,188483.56678703424
2015,203075.47135578905
2016,196569.8270438153
2017,198771.08407537482
2018,124975.30343593768
2019,132596.77693727886
2020,106828.22932844004
2021,109845.90077978847
2022,179571.26910321394
2023,144410.5529933149
2024,260611.79249622318
2025,337138.9986649627
2026,185806.69708953873
2027,160457.70536394618
2028,151749.33012980144
2029,169854.69251573336
2030,266098.5042492845
2031,227520.98684391804
2032,248676.90452944345
2033,253416.57138959906
2034,172694.7386204455
2035,214945.46703390876
2036,192065.7975111059
2037,200471.7204916643
2038,300132.16420243954
2039,211881.25215067307
2040,304151.1255911035
2041,272407.7607421934
2042,205675.945559396
2043,172607.20290268082
2044,167866.6719574879
2045,210216.13079728434
2046,144755.22702156362
2047,143128.47228682143
2048,141338.8207164526
2049,140007.9354080066
2050,169965.45016054745
2051,107525.1415544372
2052,131157.6453114215
2053,147033.804508649
2054,95418.01596289985
2055,154171.0710225352
2056,143551.5363436935
2057,119171.10709221997
2058,211945.7557876837
2059,135246.65389843774
2060,164987.081200167
2061,168100.1359965569
2062,132831.853478213
2063,120802.7291412865
2064,137555.9109348914
2065,114830.05597593189
2066,168381.87987435918
2067,128704.51239531129
2068,142638.02727033762
2069,86266.67086164476
2070,113748.61459363664
2071,98078.13627091463
2072,137521.09400466195
2073,134083.5566239496
2074,177645.49128220227
2075,145173.9889535493
2076,120518.42867677758
2077,152437.6723333315
2078,126674.63099058457
2079,132603.5780828877
2080,116358.28918077325
2081,124964.25801797095
2082,119778.88681153505
2083,145080.16124281276
2084,114220.63911871097
2085,122372.39587092478
2086,114946.108149209
2087,120098.47580917305
2088,100273.7827092997
2089,88409.90364865356
2090,129612.14275650599
2091,112077.38082416181
2092,125853.44154430876
2093,115070.5925043091
2094,110839.17329998518
2095,147268.45498686447
2096,88464.92341558261
2097,99173.55748324859
2098,143814.14238112964
2099,61721.44540060223
2100,91604.64764019632
2101,116372.8572508399
2102,130416.61096672708
2103,107577.49244802038
2104,136159.17918675632
2105,129275.33262277998
2106,72632.08532177808
2107,192246.29152099666
2108,117277.47678194517
2109,112769.05969511277
2110,116730.23519059544
2111,136221.91651956944
2112,137867.91745810356
2113,119368.41796775864
2114,116191.39110341322
2115,152938.41181194177
2116,111780.49308650776
2117,143896.8569267376
2118,124775.45675902316
2119,111479.83789715421
2120,114924.58111878732
2121,104547.2108046713
2122,111966.05914363844
2123,90649.85911876717
2124,162300.69724404754
2125,127684.54391395286
2126,153076.82458571007
2127,151738.56686254754
2128,126739.99716081799
2129,93208.87564615536
2130,135500.327942126
2131,144882.28018345434
2132,109825.34863931613
2133,116228.06015911151
2134,121170.21922980892
2135,99876.46039244745
2136,78309.2345361727
2137,109641.08667977885
2138,130434.10207398486
2139,149720.58166307025
2140,136979.63344452792
2141,151716.79645525443
2142,132797.8085633534
2143,148337.36805350095
2144,119809.69664059073
2145,137521.30645421208
2146,160990.57038231357
2147,150706.16915098438
2148,134022.782019584
2149,141154.8930088809
2150,223298.83670616103
2151,121471.71536967164
2152,153697.33691812126
2153,164054.17144423327
2154,101727.8128886148
2155,132993.58356842864
2156,241434.30229983194
2157,233033.02343372547
2158,239382.2482579935
2159,216759.00886747718
2160,177108.64430987847
2161,242877.3983374592
2162,379710.04390538
2163,333526.21292400174
2164,257760.2218199973
2165,192821.81521095516
2166,153555.1339331088
2167,209585.34609712113
2168,195865.18347041876
2169,192277.98887630762
2170,213474.7090426702
2171,152686.78902832916
2172,135231.9576607591
2173,175134.7029146867
2174,223545.90279745063
2175,287594.6177349642
2176,315172.48522944894
2177,247372.71356211533
2178,211611.67443036166
2179,141993.544865731
2180,198304.99215505616
2181,193726.1873658715
2182,228481.02374721586
2183,193944.796880784
2184,125529.47357439843
2185,126486.02268009503
2186,141725.9729003564
2187,152369.82430068366
2188,154142.78739364503
2189,246816.45777833744
2190,82094.90872239794
2191,82513.12675190665
2192,91380.56126987093
2193,103668.453338952
2194,103687.6626095419
2195,108555.438610732
2196,104171.17556462923
2197,112719.45344233797
2198,152341.3379317288
2199,179703.52237339923
2200,138905.13029391645
2201,137787.88128129602
2202,203266.90539096895
2203,150177.32135554473
2204,172453.5385149277
2205,116823.84841952767
2206,133044.5250522961
2207,211260.42856731903
2208,246109.997113599
2209,214166.88007146365
2210,123476.33067005046
2211,113776.03874228738
2212,118088.36872351775
2213,103612.1560513305
2214,135652.64416893397
2215,102080.38144821087
2216,142553.8768867066
2217,66753.47007255573
2218,82087.752156019
2219,74884.15126189418
2220,76204.32246990883
2221,310016.9284558045
2222,262783.37678585196
2223,289326.2394651958
2224,218043.9907726072
2225,132926.38434019155
2226,180317.0835747405
2227,202858.71209831597
2228,275889.0109703349
2229,238582.63468121956
2230,160288.1385224443
2231,210067.26949901445
2232,182417.6640113517
2233,175787.27713632153
2234,244276.58610223443
2235,217423.33470906853
2236,257822.34008544736
2237,327238.56461707054
2238,201235.2787474192
2239,105286.10565483099
2240,157748.09491305746
2241,144526.46909075422
2242,127819.41207656794
2243,127940.38122338706
2244,99259.62860038484
2245,98445.69093380995
2246,139558.71778897732
2247,109922.2504102119
2248,125139.31975751717
2249,124495.35559008364
2250,133052.21983263854
2251,112983.79938423022
2252,177212.1229636951
2253,163380.51913270482
2254,183188.83359689676
2255,184660.67401010916
2256,176389.1563837455
2257,206979.4627885606
2258,166606.39549306023
2259,178094.4348947927
2260,146727.55267373868
2261,193388.458236965
2262,206133.4253082357
2263,360775.73336583923
2264,450865.1811057438
2265,157867.51039300987
2266,285467.4047754492
2267,341741.71741781407
2268,386981.1706379053
2269,157124.27238401741
2270,189388.05580512004
2271,213743.49926315143
2272,195230.32491651876
2273,162927.3104508949
2274,177734.1652186176
2275,155264.382661824
2276,182777.04865228775
2277,175154.4947855721
2278,149926.49192104308
2279,127702.35893223916
2280,112837.5366013947
2281,173287.34268107865
2282,182994.36905074914
2283,103485.16363959394
2284,111564.1049998619
2285,139743.26776339486
2286,126310.5163033411
2287,350956.7809782317
2288,272380.3751179436
2289,354934.6576197693
2290,417922.96685091534
2291,332149.4702346734
2292,415470.4115593643
2293,448374.4568691992
2294,394589.0982225118
2295,458406.96587509237
2296,261568.36902955582
2297,331148.8865078783
2298,338717.9450761116
2299,360782.3721581853
2300,324468.1003420784
2301,307432.9007509139
2302,247956.80171477262
2303,247582.39974851784
2304,243957.3183057773
2305,192867.0600511196
2306,190548.49289187937
2307,199987.21969755914
2308,227689.75414860155
2309,279425.8918691855
2310,220285.9004901509
2311,204227.1885672819
2312,172042.16106242916
2313,173810.38094770975
2314,171239.39580498548
2315,178250.2995237505
2316,196412.58933430642
2317,183156.76616225648
2318,175632.4649820833
2319,179466.11390536433
2320,184185.4620573531
2321,242973.87626421108
2322,180300.0194356516
2323,186613.38501126337
2324,185312.05434994603
2325,214479.4896458147
2326,178231.16865564045
2327,207820.2035241697
2328,220007.4972808855
2329,188339.8971436267
2330,181436.56315296912
2331,335838.60528523487
2332,387197.9800319813
2333,315851.0622611509
2334,258688.41831465886
2335,277409.9475758378
2336,308062.90113637917
2337,195162.5624134305
2338,262733.7860352122
2339,228032.96624045703
2340,369953.1210694615
2341,217632.08244813664
2342,235366.74131372233
2343,227613.0919982039
2344,226811.2830001411
2345,234103.04903481458
2346,214441.94488001592
2347,197626.87060328864
2348,235447.31735257938
2349,175839.06457272192
2350,297636.71257463295
2351,254098.5418074614
2352,244987.41042684435
2353,248020.07372383817
2354,132997.06767850133
2355,145523.61210395972
2356,150962.03307038426
2357,196136.57567608
2358,200477.09456198884
2359,126000.27381908306
2360,120993.76002475256
2361,144011.90780887962
2362,255244.13497920102
2363,141510.22576956465
2364,155037.40083213174
2365,218275.7858396733
2366,195943.15075693012
2367,227557.1820099318
2368,214651.76007669567
2369,220622.88461827365
2370,172253.13248375937
2371,166909.58441212907
2372,187774.59642296348
2373,271086.0419084669
2374,303157.2952400084
2375,239860.729581889
2376,275676.94872866024
2377,309954.05661409535
2378,151151.27034970827
2379,193665.85646638664
2380,145227.36043409625
2381,163947.67421622382
2382,203599.8158960284
2383,202400.64682952862
2384,239326.35252354582
2385,161955.54674957285
2386,136127.85936720544
2387,134159.4571988254
2388,103237.9930224156
2389,124182.31728373788
2390,149372.2360925935
2391,142352.14400167702
2392,115277.72885290007
2393,169415.0981668437
2394,147140.96219132032
2395,203194.87247795818
2396,146033.0942753809
2397,205302.33961576983
2398,127597.55223350084
2399,65343.79991677327
2400,69274.81927251941
2401,121934.93777490646
2402,137237.17739899724
2403,141640.4053995148
2404,151256.73855221632
2405,158919.9320388531
2406,140951.92218474764
2407,126783.03883489905
2408,145582.49226434247
2409,127625.19838976601
2410,163392.82622209843
2411,119269.20535045903
2412,150219.82001020006
2413,134634.43795934765
2414,147234.06033656333
2415,132431.40864058063
2416,125835.34011660214
2417,135466.3556067588
2418,133860.6312666695
2419,129378.57012164248
2420,126193.04895779966
2421,141013.6003535214
2422,112354.7986456703
2423,119385.91419928742
2424,151759.83605875232
2425,192823.72427121032
2426,125251.20854855466
2427,130104.63934578424
2428,175400.3922326921
2429,115643.36812592021
2430,131421.56189489836
2431,115406.82894005901
2432,142170.40525799373
2433,146362.46307691876
2434,140327.50636825024
2435,146531.53665567274
2436,110466.0444115731
2437,106167.2568624194
2438,123250.53559162989
2439,104840.9890353166
2440,124305.57060140825
2441,91478.4712050712
2442,101331.16974582948
2443,120436.68308052316
2444,125076.25889527512
2445,90344.65743712214
2446,133309.0039014145
2447,184487.36396318214
2448,136885.99271013803
2449,117729.18558133612
2450,147512.1442705037
2451,123902.19115952682
2452,201614.42736531558
2453,98531.75785506977
2454,118845.97091634908
2455,111129.96496723825
2456,127342.7734098598
2457,131002.71491705312
2458,127568.72037047707
2459,110691.59504573129
2460,142645.28311082884
2461,126492.3537373854
2462,132562.44501155787
2463,123999.87877227373
2464,162762.70877155563
2465,133106.82369486376
2466,118667.72346803582
2467,136926.0285513213
2468,90799.58912881537
2469,87319.22661040466
2470,187071.60040851275
2471,192726.6120667694
2472,153667.58000336576
2473,116218.156550812
2474,87958.35151011308
2475,213754.9382622575
2476,112183.7250318138
2477,125781.93404418224
2478,151591.07965179527
2479,110379.83058165123
2480,146989.36492788309
2481,125783.22932466591
2482,130218.61432470556
2483,113761.88840429505
2484,123937.26683658572
2485,127812.29810994817
2486,147949.11741026776
2487,170987.50243765285
2488,157363.04301722595
2489,155200.70221186243
2490,148133.1464602781
2491,94044.70861785953
2492,196728.55666155933
2493,148478.28533320193
2494,150267.804864119
2495,90660.03249541717
2496,229638.22817776317
2497,146729.33101700596
2498,117937.50700552313
2499,86899.67872641799
2500,127824.51426124299
2501,134025.13022820198
2502,135979.5098575715
2503,98660.11744444497
2504,178381.20999372058
2505,224387.848723738
2506,252413.42994152388
2507,286757.441063659
2508,250856.2855619379
2509,223086.29785878188
2510,225294.98216282774
2511,181813.9997958215
2512,209265.79287788278
2513,220131.40441156554
2514,240774.78160039964
2515,151336.25918935577
2516,173362.60182628708
2517,143181.46506429606
2518,151935.741115723
2519,235031.88355088473
2520,217742.6964244714
2521,189986.02730140276
2522,221595.63170186512
2523,121423.37127759497
2524,138808.65342742216
2525,144680.70633941572
2526,140606.62983210036
2527,120728.56835984644
2528,131173.7375330687
2529,140116.05044774886
2530,126367.17531870911
2531,248216.10261379345
2532,227038.0497009988
2533,198840.00888134236
2534,233346.20199327415
2535,278422.6980093943
2536,226959.20323297434
2537,233208.15600574916
2538,182816.35745474635
2539,187902.69652549503
2540,181055.84052750526
2541,181116.64177855075
2542,166619.52008531624
2543,121953.60575893013
2544,121320.72493348761
2545,130872.81338675636
2546,134000.4635268022
2547,135227.69851481065
2548,154053.92921799285
2549,157260.91006765916
2550,558982.6629618609
2551,142205.42813223565
2552,128413.13762088201
2553,82160.33491763475
2554,99376.08240552168
2555,115181.82455283462
2556,105814.24297806792
2557,111488.97441955926
2558,151055.52847641008
2559,131329.76624240068
2560,147355.17494053772
2561,143959.45655711734
2562,137119.7267383251
2563,150236.17650434887
2564,199435.57662642887
2565,141668.66732951868
2566,149236.20388341282
2567,135279.81992429352
2568,193803.9097845093
2569,209945.33107709454
2570,119257.23731241148
2571,182479.5259558104
2572,154270.8421758056
2573,211047.72374683342
2574,288762.64128631906
2575,128110.92990047576
2576,120565.18947454361
2577,147391.40180317167
2578,87336.95232988047
2579,72225.5514364081
2580,108443.93159454831
2581,116748.07310675783
2582,109950.34126965208
2583,265248.74385031476
2584,162527.99954536403
2585,189820.60259245266
2586,211229.24454931717
2587,196324.57121432706
2588,141606.93943903383
2589,147744.25321796726
2590,211461.12709483583
2591,219567.15820019032
2592,215278.98147293253
2593,242854.53300960342
2594,179863.49710021808
2595,205942.25643557086
2596,301482.51495796116
2597,192854.33780123535
2598,277259.1032681722
2599,317419.0088240372
2600,135411.99359296163
2601,140561.4145569749
2602,85609.69536603564
2603,93794.32704343909
2604,88223.40069493494
2605,83045.7339248815
2606,144284.5989610467
2607,205403.89362742397
2608,192699.022060176
2609,171356.39470686077
2610,109147.63481717443
2611,121583.55514373613
2612,157291.0129337313
2613,130189.8180930418
2614,126156.43444253174
2615,153062.7065949859
2616,145464.0472984137
2617,174768.05288721452
2618,181462.26944525514
2619,198165.18325055816
2620,189456.50131529482
2621,177759.18629071236
2622,181930.08725791026
2623,241214.92464384064
2624,297797.40819499793
2625,281902.0919476967
2626,173354.88243714816
2627,170444.97262083666
2628,452647.2979925764
2629,492047.25847906515
2630,369794.7393129886
2631,457694.91767356475
2632,405519.8590183559
2633,295521.95483293454
2634,400098.7328220709
2635,154071.3387188212
2636,183758.89089253766
2637,175417.31402118987
2638,253368.98931627764
2639,185213.75983681026
2640,150675.66710310406
2641,111708.29043818459
2642,187040.9781341568
2643,107368.96703156573
2644,124737.65349373134
2645,106411.69179622471
2646,96496.59904532915
2647,103868.50718815778
2648,140478.6807674144
2649,149309.2347835702
2650,136554.6566558042
2651,146385.9721358486
2652,413217.66110413417
2653,249269.8582609989
2654,261115.05937899766
2655,386525.8097127678
2656,322649.9649264257
2657,324792.8072323303
2658,291443.7093577576
2659,306766.03566593153
2660,347876.30162623536
2661,335714.1117449462
2662,352328.8792794111
2663,284162.46381900576
2664,277567.5066691021
2665,319635.7623763741
2666,280319.26579597546
2667,173651.74578046985
2668,178492.54498462973
2669,177745.80799728312
2670,274928.3650245735
2671,182398.53590818238
2672,193031.8526845403
2673,203862.3105932016
2674,200880.4329547172
2675,176419.54001431866
2676,190711.04534388942
2677,196538.0280454959
2678,253480.5719382142
2679,276422.5666315267
2680,281549.1263229771
2681,391874.95101472037
2682,324126.3185924151
2683,549293.1666263307
2684,312832.36508331925
2685,331038.94238768116
2686,246918.11004900682
2687,308131.84186229744
2688,219095.4939597167
2689,207913.92959715158
2690,421396.4913425188
2691,191987.74057933118
2692,136728.32616436254
2693,196447.43395117708
2694,129939.91644926603
2695,194475.8733171713
2696,185967.11561373514
2697,191039.09887081332
2698,200636.43265877868
2699,176056.12105383573
2700,163089.56970773375
2701,156930.407688956
2702,120024.74067213971
2703,130093.93508746577
2704,141305.14814507432
2705,122330.98237601397
2706,115306.64794655798
2707,126336.33532783248
2708,133101.99233751057
2709,104468.60334441764
2710,126860.33866935308
2711,252572.42053571728
2712,376514.1078388583
2713,174324.3195694625
2714,153475.906731928
2715,167292.51115659304
2716,152834.4510654013
2717,187199.78633232965
2718,227645.07102733068
2719,153990.3723437538
2720,171683.96349812613
2721,137554.92519033543
2722,157280.40920561398
2723,142806.90289252164
2724,127608.08757666909
2725,134132.47852857987
2726,144402.81170259241
2727,167786.95304722528
2728,181153.6290042798
2729,151409.4410812056
2730,144615.63842242936
2731,126388.660946381
2732,124093.10132346467
2733,158663.67454137228
2734,142025.19673719254
